X,Y,LHD001-Ref,LHD002-Dev,LHD003-Dev,LHD004-Pro,LHD005-Pro,LHD006-Hou,LHD007-Hou,LHD008-Str,LHD009-Vil,LHD010-Com,LHD011-Com,LHD012-Dis,LHD013-Dis,LHD014-Pro,LHD015-Typ,LHD016-Dev,LHD017-Typ,LHD018-Typ,LHD019-Bui,LHD020-Bui,LHD152-Tot,LHD021-Lan,LHD022-Lan,LHD153-Tot,LHD154-Lan,LHD155-Hou,LHD023-Tot,LHD024-Tot,LHD025-Tot,LHD026-Tot,LHD156-Tot,LHD158-Tot,LHD027-Tot,LHD028-Mez,LHD029-M F,LHD030-M F,LHD031-M F,LHD032-M F,LHD033-M F,LHD159-M F,LHD160-M F,LHD161-M F,LHD162-M F,LHD163-M F,LHD034-M F,LHD035-M F,LHD036-M F,LHD037-M F,LHD038-M F,LHD039-1st,LHD040-1st,LHD041-1st,LHD042-1st,LHD043-1st,LHD044-1st,LHD045-1st,LHD046-1st,LHD047-1st,LHD048-1st,LHD049-1st,LHD050-1st,LHD051-1st,LHD052-1st,LHD053-1st,LHD054-1st,LHD055-1st,LHD056-1st,LHD057-1st,LHD058-1st,LHD059-1st,LHD060-1st,LHD061-1st,LHD062-2nd,LHD063-2nd,LHD064-2nd,LHD065-2nd,LHD066-2nd,LHD067-2nd,LHD068-2nd,LHD069-2nd,LHD070-2nd,LHD071-2nd,LHD072-2nd,LHD073-2nd,LHD074-2nd,LHD075-2nd,LHD076-2nd,LHD077-2nd,LHD078-2nd,LHD079-3rd,LHD080-3rd,LHD081-3rd,LHD082-3rd,LHD083-3rd,LHD084-3rd,LHD085-3rd,LHD086-3rd,LHD087-3rd,LHD088-3rd,LHD089-3rd,LHD090-3rd,LHD091-3rd,LHD092-3rd,LHD093-4th,LHD094-4th,LHD095-4th,LHD096-4th,LHD097-4th,LHD098-4th,LHD099-4th,LHD100-4th,LHD101-4th,LHD102-4th,LHD103-4th,LHD104-4th,LHD105-4th,LHD106-4th,LHD157-Roa,LHD107-Roa,LHD108-Gar,LHD109-Gar,LHD110-Gar,LHD111-Fen,LHD112-Bac,LHD113-Bac,LHD114-Lau,LHD115-Lau,LHD116-Lau,LHD117-Lau,LHD118-Lau,LHD119-Cur,LHD120-Cur,LHD121-Cur,LHD122-Cur,LHD123-Sol,LHD124-Sol,LHD125-Sol,LHD126-Sol,LHD127-Sol,LHD128-Dev,LHD129-Mon,LHD130-Yea,LHD131-Mon,LHD132-Yea,LHD133-Mon,LHD134-Yea,LHD135-Ame,LHD136-Ame,LHD137-Ame,LHD138-Ame,LHD139-Ame,LHD140-Ame,LHD141-Ame,LHD142-Ame,LHD143-Typ,LHD144-Lat,LHD145-Lon,LHD146-Nam,LHD147-Dat,LHD148-Dat,LHD149-Dat,LHD150-Nam,LHD151-Dat,icon_url
104.8460568,11.55595217,"50",LH0007,Canadia Group,LH0007-0009,Borey Airway,LH0007-0009-0050,C7,C,Kbal Damrei 1,"120917",Kakab1,"1209",Por Senchey,Phnom Penh,Intermediate lot,100-499 units,Link house,Flat,4.200000000000000,"18","189",4.200000000000000,22.500000000000000,94.500000000000000,Rectangle,South-West,"4","5","1","1","1","0",2.500000000000000,Yes,"2",4.200000000000000,6.500000000000000,4.200000000000000,5.500000000000000,"0","999","999","999","999","2",1.500000000000000,2.500000000000000,1.500000000000000,2.500000000000000,"0","999","999","999","999","999","999","1",1.100000000000000,"2","999","999","999","999","1",4.200000000000000,10.300000000000001,"1",2.100000000000000,5.500000000000000,"1",2.100000000000000,5.500000000000000,"2",4.200000000000000,10.300000000000001,4.200000000000000,5.500000000000000,"999","999","2",1.500000000000000,2.500000000000000,1.500000000000000,2.500000000000000,"999","999","0","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999",Residential Road,"8","1",4.200000000000000,"3",No,4.200000000000000,1.500000000000000,Yes,June,Q2,"2007","9999","9999","9999","9999","9999",Yes,"9999","9999","9999","9999",Finish,January,"2009",June,"2007","999","999",No,No,No,No,No,No,No,Yes,Hard,11.555952169999999,104.846056799999999,Sao Sarat,"3",June,"2021",Dam Sreypas,6/17/2021,./0.png
104.8460287,11.55598211,"51",LH0007,Canadia Group,LH0007-0009,Borey Airway,LH0007-0009-0051,C9,C,Kbal Damrei 1,"120917",Kakab1,"1209",Por Senchey,Phnom Penh,Intermediate lot,100-499 units,Link house,Flat,4.200000000000000,"18","189",4.200000000000000,22.500000000000000,94.500000000000000,Rectangle,South-West,"4","5","1","1","1","0",2.500000000000000,Yes,"2",4.200000000000000,6.500000000000000,4.200000000000000,5.500000000000000,"0","999","999","999","999","2",1.500000000000000,2.500000000000000,1.500000000000000,2.500000000000000,"0","999","999","999","999","999","999","1",1.100000000000000,"2","999","999","999","999","1",4.200000000000000,10.300000000000001,"1",2.100000000000000,5.500000000000000,"1",2.100000000000000,5.500000000000000,"2",4.200000000000000,10.300000000000001,4.200000000000000,5.500000000000000,"999","999","2",1.500000000000000,2.500000000000000,1.500000000000000,2.500000000000000,"999","999","0","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999",Residential Road,"8","1",4.200000000000000,"3",No,4.200000000000000,1.500000000000000,Yes,June,Q2,"2007","9999","9999","9999","9999","9999",Yes,"9999","9999","9999","9999",Finish,January,"2009",June,"2007","999","999",No,No,No,No,No,No,No,Yes,Hard,11.555982110000000,104.846028700000005,Sao Sarat,"3",June,"2021",Dam Sreypas,6/17/2021,./0.png
104.8460033,11.55601649,"52",LH0007,Canadia Group,LH0007-0009,Borey Airway,LH0007-0009-0052,C11,C,Kbal Damrei 1,"120917",Kakab1,"1209",Por Senchey,Phnom Penh,Intermediate lot,100-499 units,Link house,Flat,4.200000000000000,"18","189",4.200000000000000,22.500000000000000,94.500000000000000,Rectangle,South-West,"4","5","1","1","1","0",2.500000000000000,Yes,"2",4.200000000000000,6.500000000000000,4.200000000000000,5.500000000000000,"0","999","999","999","999","2",1.500000000000000,2.500000000000000,1.500000000000000,2.500000000000000,"0","999","999","999","999","999","999","1",1.100000000000000,"2","999","999","999","999","1",4.200000000000000,10.300000000000001,"1",2.100000000000000,5.500000000000000,"1",2.100000000000000,5.500000000000000,"2",4.200000000000000,10.300000000000001,4.200000000000000,5.500000000000000,"999","999","2",1.500000000000000,2.500000000000000,1.500000000000000,2.500000000000000,"999","999","0","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999",Residential Road,"8","1",4.200000000000000,"3",No,4.200000000000000,1.500000000000000,Yes,June,Q2,"2007","9999","9999","9999","9999","9999",Yes,"9999","9999","9999","9999",Finish,January,"2009",June,"2007","999","999",No,No,No,No,No,No,No,Yes,Hard,11.556016489999999,104.846003300000007,Sao Sarat,"3",June,"2021",Dam Sreypas,6/17/2021,./0.png
104.8459812,11.55605525,"53",LH0007,Canadia Group,LH0007-0009,Borey Airway,LH0007-0009-0053,C13,C,Kbal Damrei 1,"120917",Kakab1,"1209",Por Senchey,Phnom Penh,Intermediate lot,100-499 units,Link house,Flat,4.200000000000000,"18","189",4.200000000000000,22.500000000000000,94.500000000000000,Rectangle,South-West,"4","5","1","1","1","0",2.500000000000000,Yes,"2",4.200000000000000,6.500000000000000,4.200000000000000,5.500000000000000,"0","999","999","999","999","2",1.500000000000000,2.500000000000000,1.500000000000000,2.500000000000000,"0","999","999","999","999","999","999","1",1.100000000000000,"2","999","999","999","999","1",4.200000000000000,10.300000000000001,"1",2.100000000000000,5.500000000000000,"1",2.100000000000000,5.500000000000000,"2",4.200000000000000,10.300000000000001,4.200000000000000,5.500000000000000,"999","999","2",1.500000000000000,2.500000000000000,1.500000000000000,2.500000000000000,"999","999","0","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999",Residential Road,"8","1",4.200000000000000,"3",No,4.200000000000000,1.500000000000000,Yes,June,Q2,"2007","9999","9999","9999","9999","9999",Yes,"9999","9999","9999","9999",Finish,January,"2009",June,"2007","999","999",No,No,No,No,No,No,No,Yes,Hard,11.556055250000000,104.845981199999997,Sao Sarat,"3",June,"2021",Dam Sreypas,6/17/2021,./0.png
104.8459528,11.55608098,"54",LH0007,Canadia Group,LH0007-0009,Borey Airway,LH0007-0009-0054,C15,C,Kbal Damrei 1,"120917",Kakab1,"1209",Por Senchey,Phnom Penh,Intermediate lot,100-499 units,Link house,Flat,4.200000000000000,"18","189",4.200000000000000,22.500000000000000,94.500000000000000,Rectangle,South-West,"4","5","1","1","1","0",2.500000000000000,Yes,"2",4.200000000000000,6.500000000000000,4.200000000000000,5.500000000000000,"0","999","999","999","999","2",1.500000000000000,2.500000000000000,1.500000000000000,2.500000000000000,"0","999","999","999","999","999","999","1",1.100000000000000,"2","999","999","999","999","1",4.200000000000000,10.300000000000001,"1",2.100000000000000,5.500000000000000,"1",2.100000000000000,5.500000000000000,"2",4.200000000000000,10.300000000000001,4.200000000000000,5.500000000000000,"999","999","2",1.500000000000000,2.500000000000000,1.500000000000000,2.500000000000000,"999","999","0","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999",Residential Road,"8","1",4.200000000000000,"3",No,4.200000000000000,1.500000000000000,Yes,June,Q2,"2007","9999","9999","9999","9999","9999",Yes,"9999","9999","9999","9999",Finish,January,"2009",June,"2007","999","999",No,No,No,No,No,No,No,Yes,Hard,11.556080980000001,104.845952800000006,Sao Sarat,"3",June,"2021",Dam Sreypas,6/17/2021,./0.png
104.8458885,11.55611149,"55",LH0007,Canadia Group,LH0007-0009,Borey Airway,LH0007-0009-0055,C17,C,Kbal Damrei 1,"120917",Kakab1,"1209",Por Senchey,Phnom Penh,Corner lot,100-499 units,Link house,Flat,4.200000000000000,"18","189",5.200000000000000,22.500000000000000,117.000000000000000,Rectangle,South-West,"4","5","1","1","1","0",2.500000000000000,Yes,"2",4.200000000000000,6.500000000000000,4.200000000000000,5.500000000000000,"0","999","999","999","999","2",1.500000000000000,2.500000000000000,1.500000000000000,2.500000000000000,"0","999","999","999","999","999","999","1",1.100000000000000,"2","999","999","999","999","1",4.200000000000000,10.300000000000001,"1",2.100000000000000,5.500000000000000,"1",2.100000000000000,5.500000000000000,"2",4.200000000000000,10.300000000000001,4.200000000000000,5.500000000000000,"999","999","2",1.500000000000000,2.500000000000000,1.500000000000000,2.500000000000000,"999","999","0","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999",Residential Road,"8","1",4.200000000000000,"3",No,4.200000000000000,1.500000000000000,Yes,June,Q2,"2007","9999","9999","9999","9999","9999",Yes,"9999","9999","9999","9999",Finish,January,"2009",June,"2007","999","999",No,No,No,No,No,No,No,Yes,Hard,11.556111489999999,104.845888500000001,Sao Sarat,"3",June,"2021",Dam Sreypas,6/17/2021,./0.png
104.8458297,11.55617924,"56",LH0007,Canadia Group,LH0007-0009,Borey Airway,LH0007-0009-0056,C19,C,Kbal Damrei 1,"120917",Kakab1,"1209",Por Senchey,Phnom Penh,Corner lot,100-499 units,Link house,Flat,4.200000000000000,"18","189",5.200000000000000,22.500000000000000,117.000000000000000,Rectangle,South-West,"4","5","1","1","1","0",2.500000000000000,Yes,"2",4.200000000000000,6.500000000000000,4.200000000000000,5.500000000000000,"0","999","999","999","999","2",1.500000000000000,2.500000000000000,1.500000000000000,2.500000000000000,"0","999","999","999","999","999","999","1",1.100000000000000,"2","999","999","999","999","1",4.200000000000000,10.300000000000001,"1",2.100000000000000,5.500000000000000,"1",2.100000000000000,5.500000000000000,"2",4.200000000000000,10.300000000000001,4.200000000000000,5.500000000000000,"999","999","2",1.500000000000000,2.500000000000000,1.500000000000000,2.500000000000000,"999","999","0","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999",Residential Road,"8","1",4.200000000000000,"3",No,4.200000000000000,1.500000000000000,Yes,June,Q2,"2007","9999","9999","9999","9999","9999",Yes,"9999","9999","9999","9999",Finish,January,"2009",June,"2007","999","999",No,No,No,No,No,No,No,Yes,Hard,11.556179240000001,104.845829699999996,Sao Sarat,"3",June,"2021",Dam Sreypas,6/17/2021,./0.png
104.8458202,11.55624784,"57",LH0007,Canadia Group,LH0007-0009,Borey Airway,LH0007-0009-0057,C21,C,Kbal Damrei 1,"120917",Kakab1,"1209",Por Senchey,Phnom Penh,Intermediate lot,100-499 units,Link house,Flat,4.200000000000000,"18","189",4.200000000000000,22.500000000000000,94.500000000000000,Rectangle,South-West,"4","5","1","1","1","0",2.500000000000000,Yes,"2",4.200000000000000,6.500000000000000,4.200000000000000,5.500000000000000,"0","999","999","999","999","2",1.500000000000000,2.500000000000000,1.500000000000000,2.500000000000000,"0","999","999","999","999","999","999","1",1.100000000000000,"2","999","999","999","999","1",4.200000000000000,10.300000000000001,"1",2.100000000000000,5.500000000000000,"1",2.100000000000000,5.500000000000000,"2",4.200000000000000,10.300000000000001,4.200000000000000,5.500000000000000,"999","999","2",1.500000000000000,2.500000000000000,1.500000000000000,2.500000000000000,"999","999","0","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999",Residential Road,"8","1",4.200000000000000,"3",No,4.200000000000000,1.500000000000000,Yes,June,Q2,"2007","9999","9999","9999","9999","9999",Yes,"9999","9999","9999","9999",Finish,January,"2009",June,"2007","999","999",No,No,No,No,No,No,No,Yes,Hard,11.556247839999999,104.845820200000006,Sao Sarat,"3",June,"2021",Dam Sreypas,6/17/2021,./0.png
104.8457826,11.55627691,"58",LH0007,Canadia Group,LH0007-0009,Borey Airway,LH0007-0009-0058,C23,C,Kbal Damrei 1,"120917",Kakab1,"1209",Por Senchey,Phnom Penh,Intermediate lot,100-499 units,Link house,Flat,4.200000000000000,"18","189",4.200000000000000,22.500000000000000,94.500000000000000,Rectangle,South-West,"4","5","1","1","1","0",2.500000000000000,Yes,"2",4.200000000000000,6.500000000000000,4.200000000000000,5.500000000000000,"0","999","999","999","999","2",1.500000000000000,2.500000000000000,1.500000000000000,2.500000000000000,"0","999","999","999","999","999","999","1",1.100000000000000,"2","999","999","999","999","1",4.200000000000000,10.300000000000001,"1",2.100000000000000,5.500000000000000,"1",2.100000000000000,5.500000000000000,"2",4.200000000000000,10.300000000000001,4.200000000000000,5.500000000000000,"999","999","2",1.500000000000000,2.500000000000000,1.500000000000000,2.500000000000000,"999","999","0","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999",Residential Road,"8","1",4.200000000000000,"3",No,4.200000000000000,1.500000000000000,Yes,June,Q2,"2007","9999","9999","9999","9999","9999",Yes,"9999","9999","9999","9999",Finish,January,"2009",June,"2007","999","999",No,No,No,No,No,No,No,Yes,Hard,11.556276909999999,104.845782600000007,Sao Sarat,"3",June,"2021",Dam Sreypas,6/17/2021,./0.png
104.8457632,11.55631078,"59",LH0007,Canadia Group,LH0007-0009,Borey Airway,LH0007-0009-0059,C25,C,Kbal Damrei 1,"120917",Kakab1,"1209",Por Senchey,Phnom Penh,Intermediate lot,100-499 units,Link house,Flat,4.200000000000000,"18","189",4.200000000000000,22.500000000000000,94.500000000000000,Rectangle,South-West,"4","5","1","1","1","0",2.500000000000000,Yes,"2",4.200000000000000,6.500000000000000,4.200000000000000,5.500000000000000,"0","999","999","999","999","2",1.500000000000000,2.500000000000000,1.500000000000000,2.500000000000000,"0","999","999","999","999","999","999","1",1.100000000000000,"2","999","999","999","999","1",4.200000000000000,10.300000000000001,"1",2.100000000000000,5.500000000000000,"1",2.100000000000000,5.500000000000000,"2",4.200000000000000,10.300000000000001,4.200000000000000,5.500000000000000,"999","999","2",1.500000000000000,2.500000000000000,1.500000000000000,2.500000000000000,"999","999","0","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999",Residential Road,"8","1",4.200000000000000,"3",No,4.200000000000000,1.500000000000000,Yes,June,Q2,"2007","9999","9999","9999","9999","9999",Yes,"9999","9999","9999","9999",Finish,January,"2009",June,"2007","999","999",No,No,No,No,No,No,No,Yes,Hard,11.556310780000000,104.845763199999993,Sao Sarat,"3",June,"2021",Dam Sreypas,6/17/2021,./0.png
104.8457342,11.55634461,"60",LH0007,Canadia Group,LH0007-0009,Borey Airway,LH0007-0009-0060,C27,C,Kbal Damrei 1,"120917",Kakab1,"1209",Por Senchey,Phnom Penh,Intermediate lot,100-499 units,Link house,Flat,4.200000000000000,"18","189",4.200000000000000,22.500000000000000,94.500000000000000,Rectangle,South-West,"4","5","1","1","1","0",2.500000000000000,Yes,"2",4.200000000000000,6.500000000000000,4.200000000000000,5.500000000000000,"0","999","999","999","999","2",1.500000000000000,2.500000000000000,1.500000000000000,2.500000000000000,"0","999","999","999","999","999","999","1",1.100000000000000,"2","999","999","999","999","1",4.200000000000000,10.300000000000001,"1",2.100000000000000,5.500000000000000,"1",2.100000000000000,5.500000000000000,"2",4.200000000000000,10.300000000000001,4.200000000000000,5.500000000000000,"999","999","2",1.500000000000000,2.500000000000000,1.500000000000000,2.500000000000000,"999","999","0","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999",Residential Road,"8","1",4.200000000000000,"3",No,4.200000000000000,1.500000000000000,Yes,June,Q2,"2007","9999","9999","9999","9999","9999",Yes,"9999","9999","9999","9999",Finish,January,"2009",June,"2007","999","999",No,No,No,No,No,No,No,Yes,Hard,11.556344610000000,104.845734199999995,Sao Sarat,"3",June,"2021",Dam Sreypas,6/17/2021,./0.png
104.8457067,11.55636646,"61",LH0007,Canadia Group,LH0007-0009,Borey Airway,LH0007-0009-0061,C29,C,Kbal Damrei 1,"120917",Kakab1,"1209",Por Senchey,Phnom Penh,Intermediate lot,100-499 units,Link house,Flat,4.200000000000000,"18","189",4.200000000000000,22.500000000000000,94.500000000000000,Rectangle,South-West,"4","5","1","1","1","0",2.500000000000000,Yes,"2",4.200000000000000,6.500000000000000,4.200000000000000,5.500000000000000,"0","999","999","999","999","2",1.500000000000000,2.500000000000000,1.500000000000000,2.500000000000000,"0","999","999","999","999","999","999","1",1.100000000000000,"2","999","999","999","999","1",4.200000000000000,10.300000000000001,"1",2.100000000000000,5.500000000000000,"1",2.100000000000000,5.500000000000000,"2",4.200000000000000,10.300000000000001,4.200000000000000,5.500000000000000,"999","999","2",1.500000000000000,2.500000000000000,1.500000000000000,2.500000000000000,"999","999","0","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999",Residential Road,"8","1",4.200000000000000,"3",No,4.200000000000000,1.500000000000000,Yes,June,Q2,"2007","9999","9999","9999","9999","9999",Yes,"9999","9999","9999","9999",Finish,January,"2009",June,"2007","999","999",No,No,No,No,No,No,No,Yes,Hard,11.556366460000000,104.845706699999994,Sao Sarat,"3",June,"2021",Dam Sreypas,6/17/2021,./0.png
104.8456847,11.55640521,"62",LH0007,Canadia Group,LH0007-0009,Borey Airway,LH0007-0009-0062,C31,C,Kbal Damrei 1,"120917",Kakab1,"1209",Por Senchey,Phnom Penh,Intermediate lot,100-499 units,Link house,Flat,4.200000000000000,"18","189",4.200000000000000,22.500000000000000,94.500000000000000,Rectangle,South-West,"4","5","1","1","1","0",2.500000000000000,Yes,"2",4.200000000000000,6.500000000000000,4.200000000000000,5.500000000000000,"0","999","999","999","999","2",1.500000000000000,2.500000000000000,1.500000000000000,2.500000000000000,"0","999","999","999","999","999","999","1",1.100000000000000,"2","999","999","999","999","1",4.200000000000000,10.300000000000001,"1",2.100000000000000,5.500000000000000,"1",2.100000000000000,5.500000000000000,"2",4.200000000000000,10.300000000000001,4.200000000000000,5.500000000000000,"999","999","2",1.500000000000000,2.500000000000000,1.500000000000000,2.500000000000000,"999","999","0","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999",Residential Road,"8","1",4.200000000000000,"3",No,4.200000000000000,1.500000000000000,Yes,June,Q2,"2007","9999","9999","9999","9999","9999",Yes,"9999","9999","9999","9999",Finish,January,"2009",June,"2007","999","999",No,No,No,No,No,No,No,Yes,Hard,11.556405209999999,104.845684700000007,Sao Sarat,"3",June,"2021",Dam Sreypas,6/17/2021,./0.png
104.8456493,11.55642519,"63",LH0007,Canadia Group,LH0007-0009,Borey Airway,LH0007-0009-0063,C33,C,Kbal Damrei 1,"120917",Kakab1,"1209",Por Senchey,Phnom Penh,Intermediate lot,100-499 units,Link house,Flat,4.200000000000000,"18","189",4.200000000000000,22.500000000000000,94.500000000000000,Rectangle,South-West,"4","5","1","1","1","0",2.500000000000000,Yes,"2",4.200000000000000,6.500000000000000,4.200000000000000,5.500000000000000,"0","999","999","999","999","2",1.500000000000000,2.500000000000000,1.500000000000000,2.500000000000000,"0","999","999","999","999","999","999","1",1.100000000000000,"2","999","999","999","999","1",4.200000000000000,10.300000000000001,"1",2.100000000000000,5.500000000000000,"1",2.100000000000000,5.500000000000000,"2",4.200000000000000,10.300000000000001,4.200000000000000,5.500000000000000,"999","999","2",1.500000000000000,2.500000000000000,1.500000000000000,2.500000000000000,"999","999","0","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999",Residential Road,"8","1",4.200000000000000,"3",No,4.200000000000000,1.500000000000000,Yes,June,Q2,"2007","9999","9999","9999","9999","9999",Yes,"9999","9999","9999","9999",Finish,January,"2009",June,"2007","999","999",No,No,No,No,No,No,No,Yes,Hard,11.556425190000001,104.845649300000005,Sao Sarat,"3",June,"2021",Dam Sreypas,6/17/2021,./0.png
104.8456221,11.55646056,"64",LH0007,Canadia Group,LH0007-0009,Borey Airway,LH0007-0009-0064,C35,C,Kbal Damrei 1,"120917",Kakab1,"1209",Por Senchey,Phnom Penh,End lot,100-499 units,Link house,Flat,4.200000000000000,"18","189",4.700000000000000,22.500000000000000,105.750000000000000,Rectangle,South-West,"4","5","1","1","1","0",2.500000000000000,Yes,"2",4.200000000000000,6.500000000000000,4.200000000000000,5.500000000000000,"0","999","999","999","999","2",1.500000000000000,2.500000000000000,1.500000000000000,2.500000000000000,"0","999","999","999","999","999","999","1",1.100000000000000,"2","999","999","999","999","1",4.200000000000000,10.300000000000001,"1",2.100000000000000,5.500000000000000,"1",2.100000000000000,5.500000000000000,"2",4.200000000000000,10.300000000000001,4.200000000000000,5.500000000000000,"999","999","2",1.500000000000000,2.500000000000000,1.500000000000000,2.500000000000000,"999","999","0","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999",Residential Road,"8","1",4.200000000000000,"3",No,4.200000000000000,1.500000000000000,Yes,June,Q2,"2007","9999","9999","9999","9999","9999",Yes,"9999","9999","9999","9999",Finish,January,"2009",June,"2007","999","999",No,No,No,No,No,No,No,Yes,Hard,11.556460560000000,104.845622100000000,Sao Sarat,"3",June,"2021",Dam Sreypas,6/17/2021,./0.png
104.8452903,11.556861,"65",LH0007,Canadia Group,LH0007-0009,Borey Airway,LH0007-0009-0065,C37,C,Kbal Damrei 1,"120917",Kakab1,"1209",Por Senchey,Phnom Penh,End lot,100-499 units,Link house,Flat,4.200000000000000,"18","189",4.700000000000000,22.500000000000000,105.750000000000000,Rectangle,South-West,"4","5","1","1","1","0",2.500000000000000,Yes,"2",4.200000000000000,6.500000000000000,4.200000000000000,5.500000000000000,"0","999","999","999","999","2",1.500000000000000,2.500000000000000,1.500000000000000,2.500000000000000,"0","999","999","999","999","999","999","1",1.100000000000000,"2","999","999","999","999","1",4.200000000000000,10.300000000000001,"1",2.100000000000000,5.500000000000000,"1",2.100000000000000,5.500000000000000,"2",4.200000000000000,10.300000000000001,4.200000000000000,5.500000000000000,"999","999","2",1.500000000000000,2.500000000000000,1.500000000000000,2.500000000000000,"999","999","0","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999",Residential Road,"8","1",4.200000000000000,"3",No,4.200000000000000,1.500000000000000,Yes,June,Q2,"2007","9999","9999","9999","9999","9999",Yes,"9999","9999","9999","9999",Finish,January,"2009",June,"2007","999","999",No,No,No,No,No,No,No,Yes,Hard,11.556861000000000,104.845290300000002,Sao Sarat,"3",June,"2021",Dam Sreypas,6/17/2021,./0.png
104.8452635,11.55688957,"66",LH0007,Canadia Group,LH0007-0009,Borey Airway,LH0007-0009-0066,C39,C,Kbal Damrei 1,"120917",Kakab1,"1209",Por Senchey,Phnom Penh,Intermediate lot,100-499 units,Link house,Flat,4.200000000000000,"18","189",4.200000000000000,22.500000000000000,94.500000000000000,Rectangle,South-West,"4","5","1","1","1","0",2.500000000000000,Yes,"2",4.200000000000000,6.500000000000000,4.200000000000000,5.500000000000000,"0","999","999","999","999","2",1.500000000000000,2.500000000000000,1.500000000000000,2.500000000000000,"0","999","999","999","999","999","999","1",1.100000000000000,"2","999","999","999","999","1",4.200000000000000,10.300000000000001,"1",2.100000000000000,5.500000000000000,"1",2.100000000000000,5.500000000000000,"2",4.200000000000000,10.300000000000001,4.200000000000000,5.500000000000000,"999","999","2",1.500000000000000,2.500000000000000,1.500000000000000,2.500000000000000,"999","999","0","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999",Residential Road,"8","1",4.200000000000000,"3",No,4.200000000000000,1.500000000000000,Yes,June,Q2,"2007","9999","9999","9999","9999","9999",Yes,"9999","9999","9999","9999",Finish,January,"2009",June,"2007","999","999",No,No,No,No,No,No,No,Yes,Hard,11.556889569999999,104.845263500000001,Sao Sarat,"3",June,"2021",Dam Sreypas,6/17/2021,./0.png
104.8452283,11.55691757,"67",LH0007,Canadia Group,LH0007-0009,Borey Airway,LH0007-0009-0067,C41,C,Kbal Damrei 1,"120917",Kakab1,"1209",Por Senchey,Phnom Penh,Intermediate lot,100-499 units,Link house,Flat,4.200000000000000,"18","189",4.200000000000000,22.500000000000000,94.500000000000000,Rectangle,South-West,"4","5","1","1","1","0",2.500000000000000,Yes,"2",4.200000000000000,6.500000000000000,4.200000000000000,5.500000000000000,"0","999","999","999","999","2",1.500000000000000,2.500000000000000,1.500000000000000,2.500000000000000,"0","999","999","999","999","999","999","1",1.100000000000000,"2","999","999","999","999","1",4.200000000000000,10.300000000000001,"1",2.100000000000000,5.500000000000000,"1",2.100000000000000,5.500000000000000,"2",4.200000000000000,10.300000000000001,4.200000000000000,5.500000000000000,"999","999","2",1.500000000000000,2.500000000000000,1.500000000000000,2.500000000000000,"999","999","0","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999",Residential Road,"8","1",4.200000000000000,"3",No,4.200000000000000,1.500000000000000,Yes,June,Q2,"2007","9999","9999","9999","9999","9999",Yes,"9999","9999","9999","9999",Finish,January,"2009",June,"2007","999","999",No,No,No,No,No,No,No,Yes,Hard,11.556917570000000,104.845228300000002,Sao Sarat,"3",June,"2021",Dam Sreypas,6/17/2021,./0.png
